3.10455	-0.348816	-9.48853	-0.144348	3.99994	
3.10181	-0.39093	-10	-0.103149	3.99994	
3.10425	-0.446777	-10	-0.14679	4.00024	
3.10638	-0.507202	-9.51202	-0.160828	4.00085	
3.10272	-0.562134	-10	-0.111084	4.00055	
3.10577	-0.618591	-10	-0.134888	4.00024	
3.10455	-0.690613	-9.67224	-0.177307	4.00024	
3.10577	-0.776978	-10	-0.13031	4.00055	
3.10394	-0.871582	-10	-0.123596	4.00024	
3.10394	-0.959473	-10	-0.168457	4.00055	
3.10455	-1.04279	-9.52454	-0.150757	4.00024	
3.10211	-1.12854	-10	-0.111389	4.00055	
3.10638	-1.22803	-10	-0.144653	3.99994	
3.10638	-1.3327	-9.57123	-0.163879	4.00055	
3.10516	-1.43982	-10	-0.110168	4.00055	
3.10638	-1.5506	-10	-0.133057	3.99963	
3.10394	-1.66321	-9.72931	-0.169067	3.99902	
3.10394	-1.77673	-10	-0.12146	4.00085	
3.10394	-1.88538	-10	-0.122681	4.0036	
3.10516	-1.98395	-10	-0.166321	4.00269	
3.10394	-2.07733	-9.5993	-0.148621	4.00391	
3.10181	-2.15912	-10	-0.112915	4.00391	
3.10272	-2.22839	-10	-0.151062	4.0033	
3.10486	-2.27783	-9.4281	-0.161438	4.00238	
3.10272	-2.29279	-10	-0.114136	4.00299	
3.10486	-2.25861	-10	-0.135803	4.0033	
3.10455	-2.15454	-9.77081	-0.171509	4.0033	
3.10547	-1.96533	-10	-0.123291	4.00452	
3.10394	-1.70288	-10	-0.116882	4.00421	
3.10242	-1.39679	-10	-0.155945	4.0033	
3.10577	-1.07361	-9.56696	-0.139465	4.00452	
3.10028	-0.765381	-10	-0.102234	4.00208	
3.10577	-0.490723	-10	-0.142212	4.00299	
3.10577	-0.25238	-9.58649	-0.154419	4.00299	
3.10547	-0.0592041	-10	-0.106812	4.00391	
3.10699	0.090332	-10	-0.13092	4.00269	
3.10333	0.204163	-9.82971	-0.170288	4.00269	
3.10486	0.287781	-10	-0.131836	4.00421	
3.10608	0.350952	-10	-0.134583	3.99963	
3.10486	0.396729	-10	-0.16571	3.99994	
3.10272	0.425415	-9.66034	-0.151672	3.99963	
3.10089	0.444641	-10	-0.116272	4.00055	
3.10455	0.460205	-10	-0.157471	4.00024	
3.10577	0.4776	-9.65485	-0.166626	3.99994	
3.10455	0.491638	-10	-0.119019	3.99963	
3.10394	0.49469	-10	-0.138245	4.00024	
3.10333	0.489197	-9.7229	-0.16571	3.99902	
3.10516	0.475769	-10	-0.124512	3.99963	
3.10333	0.463867	-10	-0.119019	4.00055	
3.10394	0.457458	-10	-0.163879	3.99994	
3.10547	0.455627	-9.59076	-0.139465	3.99902	
3.10242	0.456238	-10	-0.103149	4.00055	
3.1015	0.454102	-10	-0.144043	4.00085	
3.10455	0.449219	-9.63867	-0.151367	3.99902	
3.10364	0.443115	-10	-0.101624	3.99994	
3.10364	0.433655	-10	-0.124512	4.00085	
3.10272	0.421143	-9.77661	-0.166321	4.00085	
3.10425	0.402527	-10	-0.118408	3.99994	
3.10394	0.383301	-10	-0.114746	3.99994	
3.10394	0.368652	-10	-0.155029	4.00024	
3.10364	0.363464	-9.64539	-0.13916	4.00024	
3.10089	0.370483	-10	-0.100098	4.00024	
3.10577	0.38147	-10	-0.140686	3.99994	
3.10455	0.387878	-9.6402	-0.151672	3.99902	
3.10333	0.388794	-10	-0.105896	3.99841	
3.10394	0.386353	-10	-0.130005	4.00055	
3.1015	0.387878	-9.6991	-0.166016	4.00055	
3.10028	0.395813	-10	-0.115967	4.00024	
3.09967	0.402527	-10	-0.120239	3.99963	
3.10394	0.406494	-10	-0.166321	3.99872	
3.10455	0.412292	-9.61487	-0.145264	3.99719	
3.10699	0.427246	-10	-0.113525	3.99841	
3.10699	0.445251	-10	-0.15625	4.00024	
3.10822	0.466003	-9.70703	-0.17395	4.00024	
3.1076	0.484314	-10	-0.123596	3.99963	
3.1076	0.498962	-10	-0.142822	4.00024	
3.1076	0.507813	-9.79279	-0.175171	3.99963	
3.10883	0.513611	-10	-0.124207	3.99994	
3.10638	0.518494	-10	-0.124817	3.99933	
3.10883	0.521851	-10	-0.161743	4.00085	
3.1076	0.526733	-9.75983	-0.145874	3.99841	
3.1073	0.533142	-10	-0.108032	4.00085	
3.1076	0.541382	-10	-0.150452	4.00055	
3.10822	0.549927	-9.72839	-0.162659	4.00024	
3.10272	0.552368	-10	-0.116272	3.99902	
3.10638	0.553589	-10	-0.137329	3.9975	
3.10699	0.55603	-9.8465	-0.171204	3.99994	
3.10852	0.556641	-10	-0.12207	3.99902	
3.10455	0.55481	-10	-0.121155	3.99963	
3.10699	0.550537	-10	-0.159607	3.99994	
3.1073	0.549927	-9.72839	-0.143127	3.99963	
3.1076	0.552979	-10	-0.113831	3.99994	
3.10669	0.557251	-10	-0.154419	3.99994	
3.1076	0.560303	-9.75922	-0.162354	3.99902	
3.10577	0.562134	-10	-0.109558	3.99963	
3.10822	0.562744	-10	-0.137939	3.99963	
3.10638	0.562744	-9.92126	-0.166626	4.0036	
3.10822	0.557861	-10	-0.12207	3.99902	
3.10699	0.553284	-10	-0.119934	3.99994	
3.10638	0.551453	-10	-0.15625	3.99963	
3.10638	0.556335	-9.82635	-0.134888	3.99963	
3.1076	0.561829	-10	-0.10437	3.99933	
3.10699	0.563354	-10	-0.138855	3.9975	
3.1076	0.56488	-9.79156	-0.151672	4.00024	
3.10608	0.567322	-10	-0.115356	3.99872	
3.10638	0.569763	-10	-0.135498	3.99963	
3.1076	0.571289	-9.9173	-0.170898	4.00024	
3.1076	0.570679	-10	-0.116577	4.00085	
3.10699	0.567627	-10	-0.114136	4.00024	
3.1073	0.563049	-10	-0.159912	3.99933	
3.10638	0.559082	-9.81873	-0.13916	4.00085	
3.1073	0.561218	-10	-0.111694	4.00024	
3.10577	0.56488	-10	-0.149231	4.00024	
3.10883	0.568237	-9.87457	-0.15625	3.99902	
3.1073	0.567932	-10	-0.11322	4.00024	
3.10791	0.568848	9.99969	-0.134888	4.00024	
3.10638	0.575256	-9.888	-0.167542	4.00055	
3.10577	0.585632	-10	-0.117188	3.99994	
3.10669	0.597534	-10	-0.119934	3.99994	
3.10699	0.603027	-10	-0.160522	4.00116	
3.10638	0.599365	-9.84192	-0.139465	4.00085	
3.1073	0.577087	-10	-0.115662	4.00024	
3.10547	0.544128	-10	-0.154419	3.9978	
3.1076	0.495911	-9.83917	-0.158081	3.99994	
3.10608	0.427856	-10	-0.112305	3.99902	
3.10638	0.342712	9.99969	-0.139465	3.99963	
3.10638	0.266724	-9.98413	-0.170288	3.9978	
3.10822	0.238953	-10	-0.125427	3.99963	
3.10272	0.281372	-10	-0.115662	4.00024	
3.1073	0.369263	-10	-0.154419	4.00024	
3.10577	0.462036	-9.87213	-0.137329	3.99933	
3.10547	0.521545	9.99969	-0.112915	3.99933	
3.1073	0.531311	-10	-0.149231	3.99902	
3.10883	0.518799	-9.96857	-0.158691	3.99994	
3.1076	0.520935	-10	-0.114441	3.99963	
3.10699	0.558167	9.41467	-0.138245	3.99963	
3.10455	0.615845	-9.98566	-0.180054	3.99994	
3.10852	0.658875	-10	-0.125732	3.99933	
3.10699	0.673523	-10	-0.122986	3.99963	
3.1073	0.673523	-10	-0.161133	4.00024	
3.10638	0.675354	-9.97528	-0.137024	3.99963	
3.10822	0.677185	9.99969	-0.105286	3.99963	
3.10455	0.678101	-10	-0.148926	3.99963	
3.10699	0.675049	-10	-0.158997	3.99933	
3.10669	0.678406	-10	-0.111694	4.00024	
3.10394	0.68573	-3.18176	-0.133362	4.00085	
3.10547	0.693665	-9.97131	-0.180054	4.00024	
3.10577	0.691223	-10	-0.132141	3.99963	
3.10638	0.679932	-10	-0.127869	4.00024	
3.1076	0.662537	-10	-0.168762	4.00146	
3.10608	0.639343	-10	-0.141907	3.99963	
3.10699	0.620728	9.99969	-0.111084	3.99963	
3.10455	0.626831	-10	-0.149536	4.00055	
3.10608	0.630493	-9.94781	-0.157166	4.00024	
3.10516	0.572205	-10	-0.116882	4.00024	
3.10547	0.361633	1.55823	-0.131531	4.00085	
3.10608	-0.194092	-10	-0.162964	4.00116	
3.10699	-1.39587	-10	-0.124207	3.99963	
