2.95013	-9.7879	-10	-0.155334	4.04205	
2.98035	-8.00781	-8.13354	-0.118713	4.04297	
2.94708	-3.61603	-10	-0.124207	4.04327	
2.94769	1.38672	-10	-0.151062	4.04297	
2.94861	4.6283	-8.12775	-0.133057	4.04236	
2.94647	5.11322	-10	-0.119934	4.04297	
2.94586	3.75458	9.99969	-0.153503	4.04297	
2.93182	2.02454	-8.60443	-0.14679	4.04205	
2.97302	0.74646	-9.4342	-0.112915	4.04144	
2.94708	0.0683594	9.99969	-0.143127	4.04327	
2.94647	-0.151672	-10	-0.155029	4.04236	
2.94708	-0.107422	-8.17719	-0.12207	4.04327	
2.94556	0.0161743	-10	-0.13092	4.04297	
2.94647	0.0817871	-10	-0.157166	4.04297	
2.98492	0.0408936	-8.3728	-0.138855	4.04236	
2.95074	-0.0552368	-10	-0.119934	4.04297	
2.94769	-0.15625	9.99969	-0.155945	4.04327	
2.94647	-0.222473	-8.64685	-0.147705	4.04266	
2.94586	-0.274048	-9.44031	-0.116272	4.04297	
2.94708	-0.310364	9.99969	-0.141602	4.04297	
2.94769	-0.340881	-10	-0.159302	4.04297	
2.94678	-0.348511	-8.19946	-0.124817	4.04297	
2.94922	-0.343323	-10	-0.130615	4.04297	
2.94647	-0.332336	-10	-0.15625	4.04205	
2.98431	-0.340576	-8.11676	-0.13855	4.04205	
2.94739	-0.398254	-10	-0.122375	4.04266	
2.98187	-0.498352	9.99969	-0.151672	4.04297	
2.94525	-0.599976	-8.57269	-0.144958	4.04266	
2.94769	-0.658569	-9.56482	-0.111084	4.04297	
2.94678	-0.68573	9.99969	-0.144653	4.04358	
2.94769	-0.729675	-10	-0.151978	4.04236	
2.94769	-0.811768	-8.18939	-0.12146	4.04297	
2.98584	-0.90332	-10	-0.124817	4.04297	
2.94525	-0.975037	-10	-0.155334	4.04205	
2.94708	-1.02966	-8.18604	-0.132446	4.04297	
2.94617	-1.0965	-10	-0.118713	4.04297	
2.94586	-1.18683	9.99969	-0.153503	4.04297	
2.94708	-1.28845	-8.69141	-0.142517	4.04358	
2.94586	-1.40533	-9.55841	-0.115356	4.04236	
2.94586	-1.55243	9.99969	-0.140991	4.04297	
2.94769	-1.71448	-10	-0.154724	4.04266	
2.98309	-1.8634	-8.302	-0.116577	4.04236	
2.94556	-1.98334	-10	-0.125732	4.04297	
2.94891	-2.09686	-10	-0.15625	4.04297	
2.94586	-2.26013	-8.15582	-0.134888	4.04297	
2.97363	-2.48657	-10	-0.118713	4.04297	
2.9715	-2.74628	9.99969	-0.155029	4.04327	
2.94769	-2.9718	-8.65173	-0.144348	4.04236	
2.94647	-3.15094	-9.58557	-0.111694	4.04266	
2.94769	-3.31665	9.99969	-0.140076	4.04236	
2.94769	-3.50891	-10	-0.155029	4.04205	
2.948	-3.70697	-8.26447	-0.123596	4.04266	
2.94861	-3.84033	-10	-0.133362	4.04297	
2.94678	-3.89221	-10	-0.15564	4.04297	
2.94769	-3.89709	-8.06335	-0.137329	4.04236	
2.94647	-3.87177	-10	-0.117188	4.04327	
2.94769	-3.7384	9.99969	-0.158997	4.04297	
2.9483	-3.43506	-8.62946	-0.144043	4.04236	
2.9715	-2.99103	-9.51141	-0.114441	4.04266	
2.9718	-2.47986	9.99969	-0.144348	4.04236	
2.94647	-1.98975	-10	-0.148926	4.04175	
2.94525	-1.53229	-8.23456	-0.121155	4.04297	
2.94556	-1.10474	-10	-0.128174	4.04297	
2.94495	-0.71991	-10	-0.15625	4.04266	
2.94647	-0.384827	-8.17627	-0.136108	4.04236	
2.94464	-0.117798	-10	-0.116272	4.04297	
2.95502	0.0656128	9.99969	-0.153503	4.04327	
2.94769	0.189514	-8.78326	-0.147095	4.04297	
2.98615	0.266418	-9.6167	-0.110779	4.04297	
2.9715	0.331421	9.99969	-0.144653	4.04297	
2.97272	0.388184	-10	-0.15625	4.04175	
2.9715	0.431213	-8.22357	-0.123596	4.04358	
2.93182	0.446777	9.99969	-0.129395	4.04327	
2.97089	0.426331	-10	-0.158997	4.04297	
