3.10944	0.937195	-10	-0.148315	4.03625	
3.10883	0.939331	0.012207	-0.111084	4.03625	
3.10944	0.933228	-10	-0.133667	4.03717	
3.10822	0.927734	-10	-0.166321	4.03625	
3.10883	0.923767	-10	-0.115051	4.03625	
3.10852	0.925903	9.99969	-0.122375	4.03625	
3.11066	0.931702	-10	-0.15564	4.03625	
3.10883	0.936279	-10	-0.13031	4.03656	
3.10944	0.935974	-10	-0.105591	4.03625	
3.10852	0.930481	9.99969	-0.1474	4.03625	
3.10944	0.918579	-10	-0.150757	4.03625	
3.10822	0.901489	-0.535583	-0.117188	4.03656	
3.10944	0.881348	-10	-0.134277	4.03625	
3.10822	0.86853	-10	-0.158997	4.03656	
3.10944	0.862427	-10	-0.118103	4.03687	
3.10883	0.867004	9.99969	-0.115967	4.03625	
3.10944	0.875244	-10	-0.153809	4.03595	
3.10822	0.880737	-10	-0.138855	4.03687	
3.10944	0.87738	-10	-0.107117	4.03625	
3.10883	0.86853	9.99969	-0.142517	4.03687	
3.10944	0.866394	-10	-0.148315	4.03625	
3.10883	0.873413	-6.69556	-0.111084	4.03687	
3.10883	0.885925	-10	-0.135498	4.03625	
3.10913	0.901489	-10	-0.1651	4.03717	
3.10974	0.914917	-10	-0.123596	4.03595	
3.10822	0.924988	9.99969	-0.117188	4.03625	
3.10913	0.933838	-10	-0.15564	4.03687	
3.10852	0.942078	-10	-0.137329	4.03625	
3.10944	0.951538	-10	-0.111694	4.03625	
3.10822	0.957642	9.99969	-0.152588	4.03687	
3.10944	0.958252	-10	-0.162354	4.03687	
3.10822	0.958252	-3.38898	-0.116882	4.03564	
3.10944	0.959473	-10	-0.142517	4.03625	
3.10852	0.967407	-10	-0.158997	4.03687	
3.10913	0.978394	-10	-0.115356	4.03625	
3.10883	0.990906	9.99969	-0.122681	4.03564	
3.10944	1.00739	-10	-0.154114	4.03656	
3.10822	1.01898	-10	-0.138245	4.03717	
3.10944	1.02417	-10	-0.110168	4.03595	
3.10944	1.02173	9.99969	-0.143738	4.03656	
3.11066	1.01654	-10	-0.15564	4.03656	
3.10883	1.01532	-10	-0.108948	4.03625	
3.11005	1.01868	-10	-0.136108	4.03595	
3.10883	1.02417	-10	-0.169678	4.03656	
3.10944	1.02783	-10	-0.124512	4.03687	
3.1076	1.02753	9.99969	-0.122375	4.03595	
3.10974	1.02661	-10	-0.155334	4.03625	
3.10822	1.02753	-10	-0.134277	4.03656	
3.10944	1.03424	-10	-0.111084	4.03625	
3.10944	1.04218	9.99969	-0.147095	4.03595	
3.10974	1.04919	-10	-0.157166	4.03564	
3.1076	1.05377	-10	-0.112305	4.03656	
3.11005	1.05072	-10	-0.137939	4.03656	
3.10883	1.04187	-10	-0.168762	4.03656	
3.10883	1.02417	-10	-0.123901	4.03534	
3.10852	0.99884	9.99969	-0.125732	4.03625	
3.10944	0.961304	-10	-0.158691	4.03625	
3.10852	0.895386	-10	-0.136108	4.03625	
3.10974	0.803833	-10	-0.11261	4.03625	
3.10944	0.704956	8.06091	-0.152893	4.03656	
3.10822	0.648193	-10	-0.160828	4.03656	
3.10822	0.665283	-10	-0.116577	4.03625	
3.10944	0.746765	-10	-0.141296	4.03625	
3.10883	0.849609	-10	-0.165405	4.03656	
3.10883	0.930786	-10	-0.116272	4.03656	
3.10883	0.966797	9.99969	-0.116882	4.03625	
3.10974	0.973816	-10	-0.15625	4.03595	
3.10913	0.98999	-10	-0.13855	4.03625	
3.10913	1.03668	-10	-0.109863	4.03595	
3.10852	1.09772	7.36145	-0.153198	4.03625	
3.11005	1.14014	-10	-0.154114	4.03656	
3.10822	1.15295	-10	-0.109558	4.03625	
3.10944	1.14532	-10	-0.137329	4.03595	
3.10944	1.13678	-10	-0.1651	4.03656	
3.11066	1.13373	-10	-0.12085	4.03595	
3.10883	1.13556	9.99969	-0.126343	4.03503	
3.10974	1.13983	-10	-0.159912	4.03625	
3.10822	1.14227	-10	-0.137024	4.03687	
3.11066	1.14136	-10	-0.108643	4.03625	
3.10944	1.13342	2.70813	-0.144958	4.03564	
3.11005	1.11847	-10	-0.157471	4.03625	
3.10852	1.10107	-10	-0.110474	4.03656	
3.11005	1.1084	-10	-0.140686	4.03595	
3.10944	1.16638	-10	-0.166626	4.03656	
3.10974	1.2265	-10	-0.123596	4.03625	
3.10883	1.18774	9.99969	-0.122375	4.03656	
3.10944	0.877686	-10	-0.155029	4.03625	
3.10883	0.0219727	-10	-0.13855	4.03564	
3.10944	-1.6571	-10	-0.115051	4.03656	
3.10944	-4.14398	5.49255	-0.154419	4.03595	
3.10974	-6.82465	-10	-0.163879	4.03595	
3.10944	-8.37128	-10	-0.117188	4.03625	
3.11096	-7.26837	-10	-0.140076	4.03625	
3.10944	-3.32458	-10	-0.164185	4.03656	
3.11096	1.68823	-10	-0.112305	4.03687	
3.10974	5.23987	9.99969	-0.119019	4.03564	
3.11005	5.91248	-10	-0.163269	4.03625	
3.10883	4.42383	-10	-0.137939	4.03687	
3.11005	2.42157	-10	-0.111084	4.03656	
3.10974	1.01776	9.99969	-0.15564	4.03625	
3.11066	0.440674	-10	-0.15625	4.03595	
3.10883	0.411987	-10	-0.115356	4.03687	
3.11035	0.566101	-10	-0.141602	4.03595	
3.11005	0.670166	-10	-0.171814	4.03595	
3.10974	0.663147	-10	-0.126343	4.03564	
3.10883	0.595703	9.99969	-0.12207	4.03625	
3.11005	0.529175	-10	-0.162964	4.03595	
3.10913	0.488892	-10	-0.141296	4.03595	
3.11005	0.462952	-10	-0.107727	4.03656	
3.10944	0.436707	-0.517883	-0.151672	4.03625	
3.10944	0.402222	-10	-0.155029	4.03656	
3.10883	0.359802	-10	-0.113525	4.03564	
3.10974	0.317688	-10	-0.144653	4.03625	
3.10944	0.278931	-10	-0.167847	4.03687	
3.10944	0.241394	-10	-0.1297	4.03625	
3.10883	0.198975	9.99969	-0.122986	4.03625	
3.11005	0.152588	-10	-0.158386	4.03595	
3.10852	0.106201	-10	-0.139771	4.03687	
3.10883	0.057373	-10	-0.111084	4.03625	
3.11005	0.000915527	-2.88696	-0.150757	4.03534	
3.11005	-0.0662231	-10	-0.152893	4.03564	
3.10883	-0.133362	-10	-0.109863	4.03595	
3.10944	-0.198364	-10	-0.134888	4.03687	
3.10883	-0.261536	-10	-0.160522	4.03625	
3.11035	-0.333557	-10	-0.129089	4.03595	
3.10883	-0.421143	9.99969	-0.122681	4.03625	
3.10944	-0.516663	-10	-0.155945	4.03656	
3.10883	-0.616455	-10	-0.132141	4.03534	
3.11005	-0.714722	-10	-0.107422	4.03595	
3.10822	-0.81665	-7.53204	-0.149536	4.03687	
3.10883	-0.924988	-10	-0.151978	4.03595	
3.10883	-1.04462	-10	-0.111084	4.03564	
3.11066	-1.1731	-10	-0.135193	4.03625	
3.10852	-1.30859	-10	-0.166016	4.03625	
3.10944	-1.44409	-10	-0.119324	4.03564	
3.10913	-1.57806	9.99969	-0.126343	4.03595	
3.11066	-1.70685	-10	-0.157471	4.03564	
3.10974	-1.83228	-10	-0.134277	4.03595	
3.10944	-1.95801	-10	-0.112	4.03595	
3.10944	-2.08374	-9.37408	-0.144348	4.03595	
3.10883	-2.20428	-10	-0.157776	4.03595	
3.10883	-2.29858	-10	-0.102234	4.03625	
3.11005	-2.35626	-10	-0.129395	4.03625	
3.10883	-2.35748	-10	-0.163879	4.03564	
3.11005	-2.28271	-10	-0.125732	4.03595	
3.10883	-2.11212	9.99969	-0.122375	4.03595	
3.11005	-1.84296	-10	-0.160522	4.03564	
3.10944	-1.49475	-10	-0.134888	4.03564	
3.11066	-1.11023	-10	-0.107727	4.03595	
3.10852	-0.72876	-10	-0.149231	4.03656	
3.11035	-0.387878	-10	-0.154724	4.03625	
3.10944	-0.0976563	-10	-0.104675	4.03564	
3.11066	0.145874	-10	-0.139465	4.03625	
3.10944	0.345764	-10	-0.1651	4.03687	
3.10944	0.507507	-10	-0.122375	4.03595	
3.11035	0.626221	9.99969	-0.127258	4.03534	
3.10944	0.708618	-10	-0.167542	4.03656	
3.10822	0.762634	-10	-0.14801	4.03656	
3.11005	0.79895	-10	-0.117188	4.03625	
3.11035	0.827332	-10	-0.149536	4.03564	
